total_distance,epsilon_required,num_pairs,src_len,trg_len
22,3,28,31,29
46,6,27,33,28
62,10,19,19,19
163,11,43,51,45
18,5,16,16,16
36,4,41,38,44
64,13,32,35,33
44,16,46,45,53
19,3,29,28,30
136,11,49,55,56
78,21,43,46,47
17,3,20,21,20
21,15,32,29,34
2,2,28,18,29
39,5,34,35,38
44,9,44,44,46
13,8,9,11,9
38,5,22,25,23
3,3,23,16,23
11,4,15,13,15
46,10,20,24,20
18,9,11,13,11
28,10,32,28,32
37,3,33,34,34
34,12,24,25,25
9,2,22,21,25
0,0,21,19,22
1,1,17,14,17
58,12,51,45,54
40,10,21,24,21
4,1,5,6,5
15,6,17,20,17
65,8,32,34,33
103,12,42,46,48
59,9,35,28,37
24,6,24,23,26
43,7,22,19,23
40,6,30,31,35
10,5,20,20,20
126,13,27,35,30
35,5,17,20,18
116,25,37,44,41
3,3,33,27,33
31,4,26,24,26
66,6,45,50,49
18,4,19,21,19
17,4,31,30,31
67,8,38,44,42
8,5,10,11,10
18,17,33,30,35
0,0,10,8,10
46,19,43,41,46
18,4,15,17,15
55,6,32,34,32
99,8,30,35,31
62,12,30,33,31
21,4,53,54,57
63,6,36,35,36
3,3,24,21,24
8,6,31,29,31
69,12,19,19,20
17,4,17,16,18
5,4,21,19,21
3,3,23,20,23
7,4,16,15,16
19,6,24,21,24
14,3,16,17,16
93,10,22,26,22
140,12,36,38,42
2,1,15,10,15
0,0,29,24,29
120,63,122,131,144
635,18,74,94,80
396,36,60,73,66
50,15,48,53,54
177,11,44,49,47
185,14,38,48,38
15,9,45,41,46
4,1,6,8,7
3,1,19,15,19
68,12,48,47,48
60,7,14,20,14
253,22,36,57,41
74,12,17,26,18
99,9,25,28,25
24,3,20,20,20
62,8,26,32,28
269,15,41,57,44
2,1,5,6,5
80,9,29,33,29
12,4,18,20,18
133,12,28,38,32
187,14,23,37,24
323,25,52,66,57
11,3,7,10,7
5,2,14,12,14
93,10,16,26,18
0,0,30,26,33
105,8,59,60,61
59,16,37,39,37
39,10,22,24,23
229,14,58,62,62
25,5,23,24,23
23,5,55,61,63
77,6,45,46,47
20,8,27,26,33
33,8,37,34,37
112,14,31,39,36
55,11,40,47,44
10,6,23,22,23
27,7,22,21,22
11,3,16,16,17
39,9,19,23,20
296,21,44,59,47
1,1,9,8,9
32,6,12,16,12
13,4,12,14,12
143,10,31,40,32
40,6,37,39,40
8,2,62,51,63
24,5,21,23,21
25,7,16,19,16
115,9,41,45,42
5,4,41,39,43
44,5,25,29,26
12,6,26,25,26
1,1,21,20,23
33,6,22,24,22
100,14,32,39,34
202,24,38,49,41
11,5,14,13,14
69,11,29,36,32
38,8,39,39,39
39,8,41,42,43
27,13,45,43,49
22,8,45,38,47
35,7,20,20,20
76,10,39,38,43
43,19,33,34,33
170,28,30,39,30
99,17,34,39,38
37,20,71,64,81
35,9,29,29,30
22,8,54,42,57
25,6,23,26,24
9,2,39,26,41
88,11,31,37,35
258,14,40,53,44
197,29,68,85,74
25,11,38,36,40
0,0,7,6,7
57,14,56,51,60
15,6,11,12,11
19,6,12,15,14
81,7,25,29,26
37,8,36,38,41
158,20,41,51,46
11,4,34,31,40
1,1,32,23,33
15,10,54,39,59
10,4,21,18,21
1,1,18,14,18
26,8,15,14,15
5,2,13,12,13
34,13,73,68,85
28,7,26,26,27
102,25,67,68,74
11,4,15,16,15
47,9,31,28,32
118,20,48,42,50
7,3,8,9,8
10,2,42,37,47
37,5,25,27,27
21,3,23,26,27
14,3,15,15,15
14,9,37,39,39
43,6,25,23,25
269,12,55,67,59
7,7,26,25,27
163,12,38,48,39
22,7,33,34,37
151,13,44,52,44
59,8,28,28,30
34,9,58,54,59
62,8,32,35,36
7,4,53,45,56
51,9,37,35,37
150,16,40,45,42
128,21,34,42,39
47,14,52,56,57
6,3,17,16,17
26,7,16,17,16
60,6,36,45,41
49,13,12,20,14
6,2,16,16,16
6,4,13,10,13
0,0,12,4,14
154,17,31,36,34
17,4,6,10,6
346,27,69,86,74
50,13,64,65,69
85,6,31,33,32
7,7,20,17,23
5,3,14,14,14
123,13,48,56,49
109,16,22,27,22
95,14,61,65,66
5,2,11,9,11
203,10,53,57,53
8,3,38,33,39
13,4,30,26,30
53,7,54,52,57
1,1,16,15,16
8,3,26,25,28
25,12,35,36,38
1,1,17,17,17
0,0,42,35,43
1,1,29,23,30
18,5,16,16,16
110,15,58,52,64
5,4,28,25,28
16,2,37,35,37
3,1,9,9,9
1,1,24,18,24
336,14,47,57,50
72,10,35,35,37
41,12,31,34,34
142,9,29,38,29
46,8,52,57,57
74,11,23,34,23
25,3,24,24,24
129,9,41,47,42
94,9,36,40,38
118,17,54,63,58
30,8,40,39,43
53,10,39,37,41
24,6,29,25,30
31,6,19,18,19
236,19,37,46,39
85,9,13,19,13
9,3,47,46,57
262,20,32,49,37
286,15,72,82,83
27,4,17,19,17
57,7,24,28,25
12,4,30,27,31
9,3,11,14,11
33,13,37,37,37
49,15,31,24,32
4,3,34,34,40
4,1,9,10,9
37,23,43,41,44
2,1,7,7,7
86,9,20,28,22
59,10,27,31,35
82,7,30,35,31
11,3,13,15,13
59,9,86,98,101
60,23,43,50,48
54,7,86,74,93
32,4,23,24,24
8,2,32,28,33
1,1,11,11,11
12,4,67,58,71
91,9,50,44,53
25,8,54,48,57
119,23,38,44,41
13,7,47,43,49
0,0,9,9,9
11,2,29,27,30
8,7,42,38,43
4,4,33,26,34
46,11,25,27,25
12,4,24,22,24
0,0,11,10,11
12,4,20,23,21
74,10,24,30,24
62,8,52,59,56
66,7,18,20,18
71,10,25,29,25
27,7,21,21,21
28,3,22,25,22
13,2,27,27,27
8,4,25,25,26
70,7,22,25,22
24,15,34,31,36
8,1,16,16,16
61,11,26,34,26
199,13,35,48,38
131,9,36,48,42
9,2,19,19,20
52,8,18,21,19
37,13,22,22,22
61,13,26,32,29
3,3,10,8,12
15,4,20,21,21
0,0,13,13,13
10,2,11,12,11
23,7,11,13,12
16,3,26,27,27
62,7,20,25,20
4,3,15,13,15
1,1,35,23,37
27,4,23,27,25
69,15,36,33,37
77,6,30,34,32
15,7,42,44,47
6,5,23,21,23
5,4,17,16,18
48,9,48,42,49
71,5,31,32,31
112,15,44,46,49
46,10,39,44,41
41,5,46,51,48
401,27,77,84,82
39,9,50,50,52
0,0,17,15,17
37,9,28,26,29
25,18,22,23,22
7,2,7,9,7
35,4,18,21,19
44,7,12,18,12
4,2,16,13,16
96,23,20,27,23
39,5,31,35,33
47,12,20,23,21
60,11,95,95,98
17,4,34,37,36
27,3,14,17,14
13,2,20,20,20
36,5,28,30,28
60,5,20,24,22
3,2,31,27,34
16,4,21,22,21
2,1,36,29,37
3,1,15,14,15
13,2,25,25,26
6,3,36,21,37
231,17,21,33,21
2,1,35,27,35
6,2,7,8,7
1,1,11,8,11
75,18,57,62,68
6,3,26,24,26
309,37,44,53,46
209,16,51,57,56
25,4,44,44,45
87,11,44,49,44
10,3,16,12,16
152,11,46,57,49
657,28,59,84,59
148,21,49,58,55
100,10,71,81,78
467,20,51,69,58
25,9,87,83,96
114,26,58,67,62
3,2,11,12,11
41,4,28,28,28
2,1,7,6,7
387,24,96,121,112
2,2,11,10,11
149,12,52,56,56
4,1,34,29,34
29,9,42,41,46
23,8,23,25,24
1,1,29,25,31
47,14,39,40,40
124,14,49,52,55
27,5,22,26,22
14,3,18,19,18
29,5,12,16,12
10,2,14,15,14
243,33,42,56,48
43,8,12,17,12
42,5,17,21,17
0,0,9,4,10
545,69,94,113,102
453,26,54,78,64
14,4,38,36,39
28,4,25,25,28
254,19,43,53,44
1334,38,123,176,161
35,8,21,22,24
5,1,12,13,12
34,7,26,30,28
1,1,26,21,27
33,9,19,17,19
3,1,13,13,13
19,4,35,36,39
79,15,41,46,44
0,0,7,7,7
186,25,68,80,74
4,4,33,32,34
58,6,19,23,19
11,4,20,18,20
11,5,47,40,51
780,59,88,125,104
168,14,67,71,69
140,15,48,52,49
116,36,89,90,94
231,13,51,58,52
3,2,39,29,41
72,9,30,34,30
188,12,51,56,53
0,0,19,19,20
55,10,20,22,21
193,17,35,45,38
2,1,7,8,7
2,1,9,10,9
17,4,47,49,56
62,11,15,20,15
16,5,43,40,43
94,20,35,33,36
32,5,25,25,25
67,7,56,58,61
46,14,42,39,43
13,2,17,17,17
18,10,14,17,14
230,14,37,46,38
403,31,66,77,72
2,2,14,12,15
41,19,51,48,55
59,9,23,26,25
10,4,17,21,17
23,12,45,34,52
22,5,35,37,38
6,2,54,50,56
13,3,35,30,37
30,5,36,35,36
1,1,31,26,32
2,1,18,20,19
25,9,19,20,19
7,4,20,17,20
21,3,20,21,24
52,6,18,20,18
53,10,59,59,63
15,3,7,10,7
15,9,24,21,24
243,20,41,53,41
19,8,21,23,21
15,6,14,16,14
2,2,22,17,22
9,2,11,11,11
39,9,23,25,23
13,6,28,27,28
6,5,8,8,8
123,14,40,45,41
21,8,20,22,21
40,5,27,31,31
27,8,34,32,34
9,4,32,30,33
46,6,14,20,14
25,3,32,32,32
14,6,34,34,34
94,12,40,49,42
22,3,34,33,34
26,16,23,26,24
16,4,33,34,35
2,1,15,14,15
13,3,10,10,10
75,7,29,33,29
0,0,32,32,35
21,10,32,28,32
20,6,19,17,19
4,3,28,27,30
47,18,42,41,45
35,6,16,21,16
20,12,36,35,38
46,12,65,54,68
55,9,16,21,17
72,12,37,43,42
58,8,18,23,18
122,14,36,42,37
7,3,25,14,26
12,3,7,10,7
122,22,35,47,41
33,9,52,51,57
0,0,8,8,8
16,3,20,21,24
28,6,24,26,25
15,3,66,58,68
15,3,17,18,18
30,6,25,25,25
11,3,9,10,9
123,8,37,44,40
7,5,33,27,33
68,20,28,31,29
46,11,58,56,61
83,13,49,55,51
0,0,6,5,6
65,17,28,29,29
0,0,5,5,5
6,2,9,9,9
3,1,11,10,11
13,3,8,12,8
7,5,20,19,23
26,9,22,22,22
1,1,8,5,8
0,0,9,6,9
79,13,21,26,22
86,12,40,45,43
19,11,32,23,39
0,0,9,9,9
4,2,6,7,7
6,2,34,31,36
1,1,19,13,19
8,8,17,16,18
30,17,41,38,43
3,2,13,12,13
147,14,39,47,41
3,1,22,21,23
31,8,33,30,37
246,32,44,53,54
6,1,7,8,7
6,1,16,17,17
60,7,32,33,33
15,10,32,28,33
0,0,32,25,35
7,2,32,30,32
17,8,45,38,47
12,6,10,10,10
50,7,23,19,25
1,1,15,12,15
3,1,9,8,9
3,3,11,9,11
1,1,8,8,8
68,4,29,32,29
145,13,42,43,43
52,4,46,48,49
29,7,24,24,24
0,0,12,11,13
0,0,9,6,9
80,13,26,35,30
5,2,28,32,32
0,0,9,10,10
1,1,15,14,16
6,3,18,17,20
8,4,20,19,20
0,0,6,6,6
0,0,3,3,3
0,0,1,1,1
85,12,47,44,49
0,0,9,7,9
5,2,11,7,11
6,3,31,28,31
27,9,11,16,11
30,10,40,43,44
79,12,60,66,67
36,12,40,35,42
423,46,104,118,129
350,34,64,81,73
35,4,36,38,39
123,15,37,48,44
23,5,35,40,38
6,2,22,19,22
196,25,71,74,81
36,6,35,35,35
122,32,62,69,72
20,6,10,15,10
52,8,27,29,28
60,8,41,49,46
48,8,40,41,41
1,1,27,20,28
0,0,14,11,14
356,18,51,68,53
3,2,14,14,15
673,36,66,89,72
24,5,20,21,20
297,13,78,89,86
87,9,24,33,27
236,23,31,42,33
101,15,49,51,49
263,15,40,55,42
123,10,36,44,38
20,4,18,19,18
44,9,53,52,56
11,3,32,34,36
5,5,63,46,67
306,17,63,78,70
74,26,69,78,78
5,5,23,20,23
350,26,52,66,59
19,11,35,30,35
55,7,38,40,46
215,31,94,101,105
25,6,16,15,16
13,3,19,18,20
4,1,22,22,25
114,16,33,37,33
34,4,34,32,34
9,3,8,9,8
277,44,81,95,86
16,4,13,15,13
33,6,46,52,51
11,2,9,11,9
83,5,38,39,39
56,6,31,33,32
53,8,28,31,28
207,23,49,65,54
15,15,22,19,23
58,12,28,34,28
3,2,15,13,15
43,19,51,53,56
20,4,13,14,13
19,8,58,56,70
713,49,88,106,109
88,8,34,40,34
18,7,35,31,36
3,2,25,24,27
16,3,19,20,20
250,9,58,64,62
5,2,25,17,25
46,11,29,31,30
101,16,35,43,37
31,9,30,30,31
113,11,44,45,45
0,0,19,14,19
46,5,34,33,36
23,3,19,21,19
14,4,37,32,38
13,6,57,56,62
0,0,26,22,27
36,10,15,20,15
15,3,15,19,16
16,3,9,12,9
56,11,19,26,20
3,3,30,24,32
5,1,27,20,28
13,4,15,15,15
15,3,17,16,17
0,0,23,20,23
34,7,15,19,16
18,3,11,13,11
30,6,21,22,22
6,1,17,16,20
15,3,22,21,22
27,9,37,37,38
0,0,14,13,14
27,5,10,14,10
127,15,43,48,43
1,1,13,12,13
35,7,20,17,20
34,3,25,27,25
45,5,25,30,27
8,7,30,24,30
20,3,30,32,31
24,4,12,17,13
4,3,19,15,21
0,0,9,9,9
1,1,10,10,10
5,3,23,22,23
48,11,19,21,19
33,6,16,19,16
77,15,29,28,31
0,0,3,3,3
102,12,26,34,27
111,12,40,44,42
122,9,36,40,36
6,2,28,26,28
180,18,25,33,25
10,2,19,18,19
73,14,59,56,61
46,9,28,30,28
60,12,19,22,20
2,1,33,30,34
440,20,60,73,62
56,10,17,21,18
0,0,9,9,9
11,2,23,21,23
54,17,30,31,33
18,8,38,33,40
8,2,10,11,10
0,0,13,11,13
0,0,4,4,4
0,0,17,14,17
188,14,65,74,68
17,7,28,30,28
178,19,28,38,28
14,3,14,17,14
77,9,19,27,19
161,20,77,77,81
19,6,33,30,34
0,0,3,3,3
195,14,51,60,54
98,17,28,48,31
9,7,42,37,50
33,12,46,41,48
1,1,14,12,14
600,137,162,206,206
1,1,13,11,13
25,5,27,23,27
58,9,44,55,50
36,7,33,36,34
49,7,21,24,21
25,4,29,30,29
209,11,31,40,31
123,17,72,73,77
14,3,16,16,16
34,6,19,22,20
20,2,22,24,23
21,5,27,23,29
0,0,14,10,14
16,3,18,21,19
24,3,33,36,34
78,11,22,28,22
41,21,85,86,93
163,12,48,58,50
78,13,26,34,27
8,4,38,36,42
22,5,12,14,12
172,16,55,56,58
1,1,14,13,15
30,3,29,29,29
0,0,14,12,14
8,4,57,51,62
0,0,16,13,16
16,4,12,13,12
14,4,19,18,19
25,3,27,26,29
2,1,9,9,9
2,1,24,21,24
17,4,14,16,14
1,1,25,20,26
195,12,31,42,31
284,27,64,73,67
113,10,27,35,30
120,16,46,47,46
22,3,21,22,21
29,11,87,75,94
2,1,29,28,31
197,13,41,55,47
4,2,14,9,14
79,8,32,37,36
4,2,8,7,8
4,1,35,25,35
7,4,11,14,12
38,7,13,20,14
0,0,28,17,28
61,9,32,38,38
21,5,8,12,8
51,9,42,39,43
11,2,14,16,14
3,3,13,10,14
30,6,22,24,22
8,4,18,13,18
4,2,30,28,31
102,6,37,40,39
50,6,29,35,29
5,1,24,21,24
5,5,43,38,45
20,6,16,19,17
4,3,18,14,18
117,21,90,86,95
14,4,9,11,9
0,0,20,19,21
8,3,30,28,32
7,2,20,18,20
17,5,22,20,22
0,0,13,12,13
12,2,31,30,34
61,15,41,40,45
3,2,6,7,6
18,9,43,28,46
14,5,15,15,15
21,8,14,15,14
5,4,21,21,22
9,3,7,8,7
143,38,82,81,91
72,7,24,26,24
8,8,13,12,13
19,5,28,25,28
124,18,21,30,21
15,8,25,25,25
22,4,12,15,12
12,6,14,13,15
21,4,8,11,8
145,15,28,33,28
27,5,59,50,68
371,19,45,54,48
1,1,11,10,11
0,0,26,22,27
36,5,16,21,16
0,0,13,9,14
57,5,24,26,24
126,10,34,45,38
15,3,9,12,9
15,7,8,10,8
85,10,28,27,29
15,3,9,10,9
96,9,23,28,24
23,9,9,13,9
15,3,17,18,17
4,4,21,14,22
65,7,26,30,26
24,5,52,47,56
5,5,21,17,21
8,5,37,31,39
16,13,54,46,57
83,30,45,48,54
47,19,58,50,69
3,3,14,9,16
16,3,24,21,24
133,27,54,56,61
186,34,45,65,51
15,7,75,64,93
24,9,18,14,19
7,4,47,45,52
0,0,9,9,9
8,3,46,37,49
50,13,72,69,80
3,1,54,54,58
2,2,6,6,6
10,5,44,28,47
0,0,17,11,17
8,4,31,27,31
87,6,20,27,21
38,27,39,36,40
54,8,17,23,17
30,8,40,37,42
25,4,13,17,13
6,2,17,13,18
2,1,24,23,24
23,6,19,20,19
68,8,46,44,46
43,11,22,27,24
25,4,16,19,16
187,17,31,43,35
130,27,27,33,28
32,9,16,23,16
49,6,31,34,31
89,12,17,25,19
26,6,28,28,28
4,1,8,9,8
4,1,22,23,23
6,2,28,28,29
71,9,27,32,29
11,2,13,15,13
57,6,14,21,16
301,14,67,77,68
174,31,72,88,86
72,6,52,60,60
130,39,58,62,63
155,14,36,42,36
99,10,67,66,72
155,23,37,47,43
5,3,8,11,8
68,11,16,23,18
55,12,35,36,36
75,18,31,43,37
7,5,47,43,48
24,6,52,53,58
43,16,49,49,53
575,32,104,130,125
51,5,31,34,32
36,9,45,43,46
138,14,31,38,33
33,7,16,20,17
20,4,17,20,17
22,6,20,20,20
3,3,22,21,22
57,9,37,41,38
48,10,46,44,47
0,0,15,11,15
33,15,44,44,44
0,0,12,11,12
113,10,40,47,41
12,4,27,28,27
14,6,24,23,24
1,1,18,14,18
157,15,32,40,35
11,10,15,15,15
20,4,34,39,36
31,5,8,13,8
154,14,42,48,43
268,22,36,53,43
95,9,20,27,20
6,4,9,13,9
2,1,18,14,20
22,6,10,11,10
146,24,63,65,71
5,2,30,27,31
26,5,20,23,20
5,2,10,9,10
14,4,7,11,7
7,2,8,9,8
9,5,48,45,49
15,6,30,23,30
2,1,28,23,28
0,0,26,16,28
10,3,21,16,21
60,10,21,25,21
16,6,18,18,18
6,2,44,43,48
9,2,23,18,23
28,6,15,18,15
10,10,36,33,36
207,26,39,51,44
9,2,9,11,9
10,2,10,12,10
6,3,23,17,23
5,4,34,35,35
28,9,28,27,29
40,10,54,53,55
9,8,12,12,12
68,13,100,85,104
6,3,7,8,7
50,6,31,35,33
142,9,37,44,39
54,7,17,18,17
39,8,44,41,45
5,3,40,32,41
0,0,37,31,39
67,20,56,52,59
134,11,25,37,27
226,21,51,61,54
23,6,34,34,35
21,5,26,23,26
108,24,81,77,87
13,11,18,18,18
56,12,62,63,65
64,10,39,43,40
3,3,30,24,30
11,2,53,53,56
2,1,28,21,28
24,10,36,33,39
106,15,28,35,30
4,1,37,31,37
56,6,53,53,55
27,15,47,43,50
1,1,46,40,48
62,8,49,50,52
115,9,30,37,32
4,2,33,30,33
132,27,41,52,41
6,2,30,20,30
42,6,39,40,43
1,1,13,9,13
15,4,17,15,18
0,0,27,22,28
2,1,26,19,27
2,2,25,16,25
29,9,23,23,23
0,0,6,5,6
44,7,15,17,15
23,12,21,24,22
25,3,49,49,53
13,4,24,21,26
81,20,30,34,36
20,3,17,18,19
41,7,28,20,28
6,3,16,13,17
12,3,14,14,14
4,3,15,12,15
1,1,23,15,23
15,9,24,24,27
8,3,23,21,23
5,3,14,14,15
27,5,26,29,29
0,0,33,29,34
33,16,65,55,70
94,20,33,39,35
139,13,36,43,38
143,7,60,67,65
48,6,20,23,20
104,18,43,51,51
25,6,9,15,9
16,3,27,28,27
25,5,31,35,36
2,1,9,9,9
29,20,36,37,40
13,5,31,35,34
31,4,17,18,17
78,8,37,41,41
17,11,32,28,34
146,15,41,47,43
98,13,40,45,48
13,4,10,11,10
108,9,53,51,55
68,6,36,40,36
12,3,16,12,17
11,2,17,19,18
36,6,15,19,16
48,9,21,22,24
23,3,13,16,13
8,3,28,27,32
9,3,21,19,22
4,1,5,6,5
14,4,13,13,13
44,4,22,26,24
18,7,7,9,7
37,5,30,33,31
9,7,12,10,12
5,2,13,14,13
16,2,14,15,14
42,10,23,25,23
0,0,22,17,22
41,12,36,37,37
9,4,10,10,10
0,0,4,3,5
36,5,14,19,14
0,0,6,5,6
13,4,24,21,24
13,2,16,15,16
62,6,27,32,30
26,5,34,32,34
10,3,9,11,9
0,0,22,17,22
11,4,17,15,18
12,3,15,17,15
0,0,21,16,21
0,0,3,3,3
75,10,34,38,36
0,0,4,4,4
1,1,15,14,15
10,6,21,22,24
0,0,3,3,3
30,7,26,27,26
9,2,30,29,31
57,8,24,27,27
106,8,29,35,30
0,0,20,19,20
39,6,40,42,40
32,5,23,25,23
0,0,3,3,3
139,12,31,40,31
48,9,20,24,20
95,9,24,31,25
8,4,57,45,61
14,4,19,21,20
1,1,14,9,15
71,8,34,40,38
48,6,19,23,19
23,4,29,24,29
9,3,24,25,26
4,2,11,12,11
54,11,20,22,23
12,2,17,17,17
40,6,13,17,13
15,8,17,16,17
84,10,17,26,23
50,11,27,19,28
77,8,17,25,17
18,3,14,17,14
42,6,22,29,24
184,17,21,33,21
8,4,32,31,32
10,5,19,19,19
7,4,35,34,39
4,3,10,10,10
16,2,41,39,45
28,7,22,31,24
73,26,80,83,96
1,1,15,14,16
9,2,18,18,18
13,3,46,42,49
27,11,63,59,72
2,2,16,14,17
28,6,12,15,12
42,6,15,20,15
0,0,9,5,12
0,0,37,32,41
19,5,30,21,30
5,1,34,32,35
10,3,24,24,25
5,5,18,15,18
49,7,23,25,23
235,23,40,43,41
91,7,33,35,34
45,7,58,48,63
15,6,24,25,27
19,5,10,12,10
9,4,48,43,52
47,13,52,54,57
172,10,55,61,56
18,5,43,37,43
18,3,40,39,42
83,20,36,33,45
4,3,13,10,13
11,9,20,19,20
0,0,19,17,19
28,5,19,19,20
5,2,22,17,22
99,10,27,32,29
2,1,17,13,17
27,6,14,14,14
5,2,17,15,17
77,11,18,26,19
0,0,6,5,6
161,18,38,56,49
119,21,52,54,58
86,11,76,87,88
148,10,50,48,50
183,32,56,65,63
0,0,26,23,29
48,5,23,26,23
23,3,11,13,11
26,9,72,63,78
61,8,53,61,65
1,1,15,12,15
13,4,20,20,20
3,1,30,29,30
23,2,30,29,32
49,7,20,25,20
49,8,44,47,44
112,28,56,51,59
6,2,21,16,21
63,6,36,40,42
0,0,13,11,13
5,2,12,13,13
0,0,25,22,25
35,4,24,29,26
47,8,19,23,19
7,5,32,21,33
5,4,11,12,12
4,2,12,13,12
4,4,26,22,27
22,7,23,24,24
119,15,35,43,37
4,4,45,42,47
9,3,10,12,10
0,0,30,21,30
18,7,30,29,31
266,17,36,51,39
239,28,41,58,45
204,15,59,67,68
36,4,45,45,49
89,11,23,29,23
31,7,12,18,13
49,7,28,29,29
13,3,21,23,21
1,1,9,7,9
14,9,29,23,31
1,1,25,22,26
0,0,11,10,11
45,17,26,26,26
0,0,19,11,19
8,2,27,17,28
6,2,9,10,9
27,5,17,16,17
43,5,14,19,14
50,5,33,33,35
1,1,16,12,16
3,1,19,18,20
5,4,25,25,26
5,3,29,26,30
11,4,12,13,12
22,5,25,25,29
2,2,33,30,34
2,2,25,16,25
21,4,13,16,13
14,5,14,15,14
17,8,21,19,22
14,6,28,30,30
88,17,40,34,40
326,11,85,95,93
362,39,47,65,56
135,8,28,37,29
207,19,38,40,44
122,31,68,72,72
294,10,83,88,87
744,36,109,124,117
8,4,29,27,29
9,2,9,7,9
40,6,13,17,13
249,20,35,47,37
12,3,41,35,43
5,3,11,12,11
3,1,8,9,8
3,3,18,17,19
13,4,10,12,10
126,17,40,42,40
14,2,24,26,26
11,2,17,13,17
28,4,26,25,27
191,14,52,58,53
1,1,16,14,16
3,2,23,18,24
53,7,14,19,14
0,0,21,16,21
17,4,14,14,15
12,5,18,20,20
22,3,13,14,13
9,7,19,17,20
7,2,19,17,19
0,0,18,13,18
40,4,37,37,39
12,5,11,13,11
13,4,29,24,31
0,0,21,16,21
13,4,28,29,35
46,7,28,26,28
69,9,41,43,44
60,22,64,60,67
10,3,17,17,17
35,3,26,27,28
6,4,36,32,39
2,1,21,21,21
0,0,35,31,39
0,0,19,11,19
0,0,19,19,20
42,13,25,22,25
4,2,26,23,27
24,3,22,23,23
1,1,11,10,11
12,2,27,25,33
4,2,5,6,5
3,1,33,32,35
105,11,19,30,19
4,1,7,7,7
11,3,25,24,25
19,5,8,13,8
36,6,12,16,12
1,1,10,9,10
10,3,44,44,46
4,2,9,8,9
7,7,14,14,14
1,1,15,15,15
10,6,18,17,20
19,4,34,30,36
7,2,15,16,15
68,5,37,43,40
10,2,34,37,37
191,15,35,43,35
14,7,30,27,33
28,4,32,32,33
34,3,28,31,29
0,0,11,8,11
1,1,17,16,17
1,1,7,6,7
35,12,28,20,28
383,15,36,51,38
12,4,8,9,8
2,2,6,6,7
55,8,29,34,31
36,17,50,47,53
104,17,37,47,41
23,2,18,20,18
53,9,23,27,27
16,6,16,17,16
105,9,20,24,22
31,4,23,25,24
1,1,7,8,7
3,3,13,11,13
40,3,30,30,30
50,10,25,24,25
9,3,8,9,8
1,1,22,21,24
22,6,21,20,21
44,12,43,42,45
21,5,15,18,15
4,2,13,14,13
28,7,18,18,19
121,8,43,46,43
4,2,47,46,49
20,5,46,41,52
17,3,26,26,26
0,0,10,9,10
5,1,40,32,43
3,1,14,14,14
29,6,28,29,30
44,13,21,25,22
11,4,37,32,38
0,0,11,7,11
68,10,46,49,50
6,4,34,29,34
3,2,60,45,70
5,2,14,16,16
402,42,64,73,68
17,3,12,14,12
42,8,62,66,72
6,2,28,24,28
93,12,52,55,54
44,9,26,27,26
20,7,19,19,19
35,14,28,23,28
50,7,44,48,46
125,8,52,62,61
233,18,58,63,61
117,14,19,36,24
80,23,40,39,41
79,14,17,24,19
518,30,49,70,51
16,3,46,45,49
18,3,16,18,16
31,9,47,48,48
215,12,41,50,42
22,6,14,16,14
328,36,54,70,56
76,8,33,35,33
56,14,16,19,16
5,2,17,14,17
36,8,13,14,15
2,2,13,11,13
83,9,32,36,33
25,7,20,22,21
10,6,40,37,43
15,4,16,14,17
14,5,22,23,25
50,7,13,19,14
34,6,39,37,40
28,8,34,36,36
27,4,17,19,17
48,5,23,25,23
1,1,36,27,36
47,7,14,21,14
116,11,26,32,26
3,2,8,8,8
31,16,29,29,30
1,1,6,6,7
52,5,22,25,22
20,12,54,43,58
95,13,21,27,22
1,1,27,18,28
13,3,11,12,11
5,5,24,18,24
0,0,9,8,9
92,14,22,28,22
9,3,33,33,33
45,9,41,42,41
40,16,52,47,58
9,3,13,15,13
13,4,8,9,8
13,3,20,19,20
3,2,11,10,11
0,0,8,6,8
8,2,12,13,12
5,1,15,14,15
5,2,19,19,19
6,2,7,8,7
26,6,24,24,25
11,2,13,15,13
4,2,7,7,7
6,4,18,15,18
137,11,39,50,44
17,6,25,26,25
9,3,11,13,11
8,2,16,15,16
1,1,20,18,20
225,17,30,41,30
38,5,15,22,17
19,3,11,13,11
51,8,35,37,36
11,4,24,25,27
29,6,28,28,28
26,8,34,33,38
36,4,14,18,14
9,2,22,19,23
62,5,34,36,35
187,13,51,55,52
39,14,20,22,22
50,7,78,71,83
50,15,64,60,66
6,3,19,20,20
61,10,16,22,16
15,5,20,19,20
52,16,22,26,23
18,3,18,19,18
92,9,30,36,31
134,16,38,43,40
143,16,30,44,33
209,20,42,51,46
4,2,4,6,4
1,1,26,23,27
54,4,31,32,33
13,3,24,23,24
19,13,35,33,37
24,3,27,26,30
10,2,9,10,9
43,6,28,31,29
22,5,22,25,22
11,4,26,28,26
16,4,12,13,12
20,13,22,23,22
0,0,4,3,4
45,7,31,33,33
3,1,16,12,16
5,2,22,18,23
38,6,56,48,62
181,20,13,33,13
22,2,27,28,27
71,13,38,47,42
5,2,7,7,7
2,1,35,29,38
10,3,29,27,29
57,5,21,27,22
11,11,1,12,1
263,41,57,67,65
16,7,50,37,55
0,0,49,44,56
61,8,19,23,20
77,11,34,37,36
17,7,60,55,63
51,12,18,24,22
19,5,20,19,20
3,3,36,32,38
7,2,17,17,17
83,14,48,50,53
